rooms,size,reconstructed,garage,balcony,new,location,price
3.0,63.0,0,0,1,1,Bratislava,340000.0
2.0,60.0,0,0,1,1,Bratislava,257000.0
1.0,94.0,0,0,1,1,Bratislava,186000.0
3.0,103.0,0,0,0,1,Bratislava,375000.0
2.0,55.0,1,0,0,0,Humenné,88500.0
3.0,63.0,0,0,1,1,Bratislava,332000.0
2.0,60.0,0,0,1,1,Bratislava,245000.0
2.0,60.0,0,0,1,1,Bratislava,253000.0
2.0,93.0,1,0,1,1,Bratislava,262000.0
3.0,63.0,0,0,1,1,Bratislava,325000.0
2.0,93.0,0,0,1,1,Bratislava,257000.0
1.0,65.0,0,0,1,1,Bratislava,185000.0
4.0,110.0,0,1,0,0,Trenčín,381999.0
2.0,62.0,1,0,0,0,Trenčín,160000.0
3.0,66.0,1,0,1,1,Kežmarok,180000.0
3.0,70.0,0,1,0,1,Prievidza,259000.0
4.0,96.0,0,0,0,1,Prešov,246000.0
3.0,84.0,1,0,0,0,Šaľa,118000.0
1.0,38.0,0,1,1,0,Pezinok,139000.0
2.0,50.0,1,0,1,1,Liptovský Mikuláš,135000.0
3.0,89.0,1,1,0,1,Trnava,249900.0
2.0,54.0,1,0,0,1,Humenné,87900.0
2.0,12.0,1,0,1,1,Ružomberok,115000.0
4.0,124.0,1,1,1,1,Nitra,269000.0
5.0,86.0,0,0,1,0,Prešov,202000.0
3.0,116.0,1,1,1,0,Snina,133000.0
4.0,42.0,1,0,1,0,Banská Štiavnica,118000.0
3.0,21.0,1,1,0,1,Trenčín,299000.0
2.0,53.0,0,0,1,1,Košice,169900.0
1.0,82.0,1,0,0,1,Levice,67900.0
2.0,38.0,1,0,1,1,Kysucké Nové Mesto,119900.0
1.0,30.0,1,0,1,0,Piešťany,89990.0
4.0,82.0,1,0,1,0,Ilava,168990.0
3.0,75.0,1,0,1,1,Trenčín,204990.0
1.0,30.0,1,0,1,0,Piešťany,94990.0
3.0,65.0,1,0,1,0,Ilava,135990.0
2.0,53.0,1,0,1,0,Ilava,129990.0
1.0,28.0,1,0,1,0,Piešťany,95990.0
3.0,76.0,0,0,1,0,Piešťany,144000.0
4.0,76.0,1,0,1,0,Piešťany,169900.0
4.0,82.0,1,0,1,0,Dunajská Streda,155000.0
3.0,80.0,1,0,1,0,Spišská Nová Ves,120000.0
3.0,65.0,1,0,1,1,Nové Zámky,104999.0
3.0,68.0,1,1,1,1,Ilava,154900.0
3.0,64.0,1,0,0,0,Trenčín,156000.0
3.0,84.0,1,0,1,1,Prievidza,219900.0
3.0,80.0,1,1,1,0,Bratislava,236900.0
2.0,55.0,1,0,1,0,Malacky,130000.0
2.0,47.0,1,0,0,1,Prievidza,124900.0
2.0,55.0,0,0,1,1,Senec,180000.0
1.0,35.0,1,0,1,0,Prievidza,49990.0
3.0,67.0,0,0,1,1,Rimavská Sobota,74000.0
4.0,85.0,1,0,1,0,Veľký Krtíš,79990.0
3.0,72.0,0,1,0,1,Revúca,89999.0
3.0,71.0,1,0,1,1,Senec,190000.0
3.0,64.0,1,0,1,0,Lučenec,95000.0
4.0,129.0,1,1,1,1,Senec,269900.0
3.0,77.0,0,0,0,1,Lučenec,79000.0
2.0,46.0,0,0,0,1,Banská Bystrica,129900.0
5.0,132.0,0,1,0,0,Trenčín,399000.0
3.0,125.0,0,1,1,0,Ilava,295000.0
3.0,80.0,1,0,1,0,Poprad,210000.0
3.0,112.0,1,1,0,1,Poprad,229990.0
2.0,91.0,0,0,0,1,Púchov,109900.0
3.0,74.0,0,0,1,0,Považská Bystrica,97000.0
3.0,93.0,1,0,1,0,Zlaté Moravce,102000.0
3.0,78.0,1,0,1,1,Michalovce,168000.0
1.0,85.0,1,0,0,0,Spišská Nová Ves,83000.0
2.0,100.0,1,0,1,1,Nitra,153000.0
3.0,100.0,1,0,0,1,Topoľčany,265000.0
3.0,77.0,1,0,1,1,Partizánske,100000.0
1.0,48.0,0,0,0,1,Nitra,125000.0
2.0,98.0,1,0,1,0,Nové Zámky,113000.0
3.0,74.0,1,0,1,0,Rožňava,92000.0
3.0,100.0,0,0,1,0,Levice,90000.0
1.0,90.0,1,0,0,0,Bratislava,159000.0
2.0,90.0,0,0,0,0,Rimavská Sobota,48000.0
3.0,125.0,0,1,1,0,Bratislava,650000.0
3.0,114.0,0,0,1,1,Banská Bystrica,339000.0
3.0,21.0,1,0,1,0,Levice,94000.0
3.0,80.0,1,0,0,1,Levice,105000.0
3.0,87.0,1,0,1,1,Levice,126000.0
3.0,71.0,0,0,0,0,Levice,109000.0
3.0,73.0,0,0,0,1,Banská Bystrica,240000.0
3.0,47.0,1,0,1,0,Levice,113000.0
3.0,79.0,1,0,1,0,Levice,123000.0
3.0,20.0,1,0,1,0,Levice,115000.0
2.0,90.0,1,0,1,1,Levice,138000.0
3.0,60.0,1,0,1,0,Bánovce nad Bebravou,69990.0
5.0,83.0,0,0,0,0,Stropkov,74000.0
4.0,72.0,1,0,1,1,Trebišov,96000.0
3.0,74.0,1,0,1,1,Vranov nad Topľou,114900.0
2.0,55.0,1,0,0,0,Sobrance,48900.0
3.0,62.0,1,0,0,0,Trebišov,57000.0
3.0,64.0,1,0,0,0,Medzilaborce,32900.0
3.0,77.0,1,0,1,0,Lučenec,70000.0
3.0,72.0,1,0,1,0,Lučenec,84000.0
3.0,64.0,1,0,1,0,Skalica,138000.0
3.0,72.0,1,0,1,0,Prievidza,105000.0
2.0,60.0,1,0,1,1,Košice,182000.0
1.0,32.0,1,0,0,1,Spišská Nová Ves,89990.0
4.0,86.0,1,0,0,0,Bánovce nad Bebravou,110000.0
3.0,74.0,0,0,1,0,Poltár,44000.0
3.0,17.0,0,0,1,0,Poprad,345800.0
2.0,28.0,0,0,0,0,Poprad,232900.0
5.0,17.0,0,0,1,0,Poprad,279000.0
3.0,20.0,0,0,1,0,Poprad,410880.0
2.0,66.0,0,0,1,1,Poprad,157500.0
2.0,52.0,1,0,1,0,Poltár,35000.0
2.0,95.0,0,1,1,0,Trnava,179900.0
2.0,23.0,0,1,1,0,Trnava,179900.0
2.0,57.0,0,0,1,0,Hlohovec,112045.0
3.0,79.0,1,0,1,1,Levice,123000.0
3.0,72.0,1,0,1,0,Lučenec,84000.0
3.0,66.0,1,0,0,0,Prievidza,73900.0
5.0,79.0,1,0,1,0,Vranov nad Topľou,131000.0
1.0,36.0,0,1,0,1,Bratislava,190000.0
2.0,60.0,1,0,0,0,Poltár,57500.0
2.0,66.0,1,0,0,0,Nitra,173000.0
4.0,78.0,0,0,1,0,Košice,290000.0
3.0,75.0,1,0,1,1,Piešťany,134550.0
2.0,50.0,0,0,1,1,Nitra,175000.0
3.0,55.0,1,0,1,0,Košice-okolie,89000.0
4.0,71.0,1,0,1,1,Revúca,75000.0
3.0,70.0,1,0,1,0,Revúca,59900.0
2.0,55.0,1,1,1,1,Bratislava,370000.0
2.0,15.0,1,0,1,1,Bratislava,210000.0
2.0,91.0,0,1,1,1,Poprad,183021.0
3.0,95.0,1,0,0,0,Bratislava,310000.0
4.0,61.0,0,1,0,1,Bratislava,994900.0
4.0,87.0,1,1,1,1,Bratislava,529900.0
4.0,83.0,1,1,1,1,Bratislava,479900.0
3.0,28.0,1,1,1,1,Bratislava,359773.0
3.0,43.0,1,1,1,1,Bratislava,450000.0
1.0,50.0,1,1,1,0,Bratislava,151900.0
2.0,75.0,1,1,1,1,Bratislava,399000.0
3.0,95.0,1,0,0,0,Bratislava,328000.0
2.0,60.0,1,1,1,0,Bratislava,189900.0
3.0,82.0,0,0,0,1,Galanta,177230.0
3.0,95.0,0,0,0,1,Piešťany,380000.0
3.0,82.0,1,0,1,1,Lučenec,76900.0
1.0,36.0,1,0,0,1,Nové Zámky,86000.0
3.0,63.0,1,0,1,1,Bánovce nad Bebravou,117000.0
2.0,27.0,0,1,1,0,Poprad,560000.0
2.0,55.0,0,1,1,0,Poprad,510000.0
1.0,90.0,0,0,0,0,Zlaté Moravce,72700.0
3.0,104.0,0,0,1,1,Bratislava,350000.0
2.0,66.0,0,0,0,1,Prešov,149000.0
3.0,60.0,1,0,0,0,Hlohovec,124000.0
3.0,60.0,1,0,1,0,Dunajská Streda,123000.0
3.0,71.0,1,0,0,0,Prievidza,108900.0
2.0,60.0,1,1,0,0,Bratislava,384150.0
3.0,72.0,1,0,1,1,Dunajská Streda,192900.0
2.0,64.0,0,0,1,0,Zvolen,119990.0
3.0,60.0,1,0,1,0,Komárno,88000.0
3.0,60.0,1,0,0,0,Komárno,90000.0
2.0,46.0,0,0,0,1,Michalovce,99000.0
3.0,84.0,1,0,1,0,Liptovský Mikuláš,115000.0
2.0,51.0,1,0,1,1,Košice,157900.0
2.0,61.0,1,0,1,1,Nitra,130000.0
4.0,18.0,0,0,0,1,Dunajská Streda,176200.0
3.0,65.0,1,0,1,0,Košice-okolie,129000.0
3.0,75.0,1,0,1,1,Hlohovec,160000.0
3.0,43.0,1,1,1,0,Trnava,190000.0
5.0,71.0,1,0,1,0,Pezinok,167000.0
2.0,68.0,1,0,1,1,Nové Zámky,120000.0
3.0,55.0,1,0,1,0,Košice,204980.0
3.0,64.0,1,0,1,0,Bratislava,255000.0
2.0,46.0,0,0,1,1,Galanta,166000.0
2.0,20.0,1,0,1,0,Lučenec,79900.0
2.0,57.0,0,0,1,0,Lučenec,59900.0
2.0,61.0,1,0,1,1,Trenčín,193500.0
3.0,70.0,1,0,1,0,Lučenec,71500.0
2.0,59.0,0,0,1,1,Košice,224900.0
4.0,76.0,1,0,0,0,Prešov,158900.0
3.0,85.0,1,0,1,0,Martin,177500.0
4.0,81.0,1,0,1,1,Dunajská Streda,124990.0
4.0,69.0,1,1,0,0,Považská Bystrica,120000.0
4.0,81.0,0,0,0,0,Humenné,105000.0
2.0,13.0,0,1,0,1,Prešov,138510.0
2.0,14.0,0,1,1,1,Prešov,178770.0
2.0,14.0,0,1,1,1,Prešov,177900.0
2.0,64.0,0,1,1,1,Košice,280000.0
1.0,30.0,0,0,1,1,Dunajská Streda,67920.0
3.0,80.0,1,0,1,0,Bratislava,439000.0
4.0,83.0,1,0,1,0,Trnava,189000.0
3.0,71.0,0,0,1,1,Trnava,168000.0
2.0,59.0,1,0,0,0,Zlaté Moravce,85000.0
2.0,60.0,0,0,0,0,Košice,250000.0
3.0,72.0,1,0,1,0,Trenčín,135000.0
2.0,92.0,0,1,0,1,Trnava,208000.0
3.0,84.0,1,0,1,1,Nitra,169900.0
2.0,73.0,1,0,1,0,Námestovo,125000.0
3.0,64.0,1,1,1,1,Považská Bystrica,115000.0
3.0,72.0,1,0,0,0,Lučenec,71900.0
2.0,55.0,1,1,1,0,Bratislava,184000.0
1.0,32.0,1,0,0,1,Prievidza,99900.0
2.0,77.0,1,1,1,1,Galanta,138000.0
3.0,75.0,1,0,1,1,Topoľčany,117500.0
3.0,71.0,1,0,1,0,Martin,174000.0
1.0,35.0,1,0,1,0,Komárno,69990.0
3.0,53.0,0,0,1,1,Revúca,49990.0
2.0,62.0,1,0,0,0,Partizánske,95000.0
4.0,84.0,1,0,1,1,Nové Zámky,144500.0
2.0,54.0,1,0,1,0,Nové Zámky,92900.0
3.0,69.0,0,0,1,1,Senec,189900.0
3.0,87.0,1,0,1,1,Trnava,299000.0
2.0,56.0,1,0,0,0,Košice,184999.0
2.0,19.0,0,0,0,1,Detva,79000.0
4.0,72.0,1,1,1,0,Košice,239000.0
2.0,60.0,0,0,0,1,Košice,159000.0
1.0,75.0,1,0,1,0,Prievidza,79900.0
3.0,79.0,1,0,1,0,Košice,205000.0
3.0,72.0,1,0,0,0,Košice,182000.0
2.0,48.0,1,0,1,1,Michalovce,44000.0
3.0,65.0,0,0,1,0,Banská Štiavnica,114900.0
3.0,170.0,1,0,1,1,Poltár,62999.0
2.0,62.0,0,0,1,0,Nitra,156500.0
2.0,62.0,0,0,1,0,Nitra,156500.0
3.0,63.0,1,0,0,1,Dolný Kubín,155000.0
2.0,58.0,1,0,0,0,Komárno,89000.0
3.0,70.0,1,1,1,0,Poprad,184900.0
2.0,70.0,0,0,1,1,Liptovský Mikuláš,130000.0
3.0,72.0,1,0,1,1,Šaľa,128000.0
1.0,25.0,0,1,1,0,Bratislava,204000.0
3.0,18.0,0,1,1,1,Košice-okolie,129990.0
3.0,58.0,0,0,1,1,Liptovský Mikuláš,166900.0
3.0,73.0,0,0,1,0,Žilina,155900.0
2.0,50.0,0,1,1,1,Žilina,179999.0
3.0,63.0,1,1,0,1,Žilina,130000.0
1.0,68.0,1,0,1,1,Bánovce nad Bebravou,85000.0
2.0,75.0,1,0,0,1,Piešťany,131900.0
3.0,103.0,1,0,1,0,Piešťany,219900.0
3.0,70.0,0,0,1,1,Piešťany,159900.0
3.0,50.0,1,1,0,1,Trenčín,327000.0
4.0,84.0,1,0,1,0,Bardejov,169000.0
2.0,67.0,1,0,1,1,Trenčín,115000.0
4.0,123.0,0,0,1,1,Dunajská Streda,259500.0
2.0,49.0,1,0,1,0,Ilava,120000.0
3.0,70.0,1,0,1,0,Prievidza,125000.0
2.0,67.0,0,0,0,0,Bratislava,229999.0
1.0,62.0,0,0,1,0,Senec,144900.0
3.0,135.0,0,1,1,1,Bratislava,528999.0
5.0,81.0,1,0,1,1,Bratislava,579999.0
4.0,157.0,0,0,0,0,Bratislava,599999.0
2.0,90.0,1,0,0,1,Liptovský Mikuláš,135000.0
2.0,57.0,1,0,0,1,Skalica,74000.0
5.0,104.0,1,1,1,1,Bratislava,399000.0
2.0,71.0,1,0,1,1,Malacky,110000.0
4.0,87.0,1,0,1,0,Prešov,173490.0
3.0,85.0,1,0,1,0,Poprad,148000.0
1.0,22.0,0,0,1,0,Poprad,109000.0
3.0,62.0,0,0,0,0,Poprad,155000.0
1.0,82.0,0,0,1,1,Senec,138900.0
3.0,90.0,1,1,0,1,Senec,243900.0
3.0,167.0,0,1,1,1,Poprad,340000.0
2.0,52.0,1,0,1,0,Rožňava,32900.0
4.0,82.0,1,0,1,0,Košice,213000.0
3.0,70.0,0,0,1,0,Štúrovo,77900.0
4.0,90.0,0,0,1,0,Námestovo,190000.0
3.0,63.0,0,0,0,1,Spišská Nová Ves,53000.0
2.0,56.0,0,0,1,1,Nitra,165000.0
3.0,63.0,1,0,0,1,Prešov,169990.0
3.0,79.0,0,1,0,1,Banská Bystrica,350000.0
2.0,50.0,1,0,1,1,Šaľa,116000.0
2.0,80.0,1,0,0,1,Galanta,139000.0
3.0,73.0,1,0,1,0,Trenčín,139900.0
3.0,61.0,1,0,1,0,Nové Zámky,120000.0
1.0,38.0,1,1,1,0,Galanta,89000.0
3.0,59.0,1,0,0,1,Bratislava,307000.0
2.0,75.0,0,0,1,0,Poprad,159000.0
1.0,62.0,1,0,1,0,Trenčín,147990.0
3.0,45.0,0,0,0,0,Košice,220000.0
1.0,30.0,1,1,1,1,Banská Bystrica,86000.0
2.0,60.0,0,0,1,1,Košice,182000.0
2.0,22.0,1,0,1,0,Bratislava,329000.0
3.0,68.0,1,0,0,0,Levoča,103900.0
2.0,44.0,1,0,0,0,Komárno,74900.0
4.0,75.0,1,0,1,1,Bratislava,274900.0
2.0,45.81,0,0,1,1,Piešťany,120000.0
3.0,140.0,0,0,0,0,Michalovce,149990.0
2.0,16.0,1,1,1,1,Trebišov,53800.0
2.0,86.0,0,0,1,0,Bratislava,239990.0
1.0,52.0,1,0,0,0,Trebišov,63000.0
2.0,60.0,0,0,0,0,Levice,83000.0
2.0,44.0,0,0,1,1,Trnava,169500.0
2.0,35.0,1,0,0,0,Senec,146000.0
2.0,60.0,1,0,1,1,Košice,182000.0
2.0,41.0,0,0,1,1,Košice,182000.0
3.0,74.0,1,0,1,0,Hlohovec,155000.0
3.0,78.0,0,0,0,0,Dunajská Streda,175000.0
2.0,54.0,1,0,1,1,Piešťany,142000.0
3.0,77.0,0,0,0,0,Liptovský Mikuláš,389000.0
2.0,65.0,1,0,0,0,Hlohovec,147900.0
3.0,68.0,1,0,0,0,Lučenec,79990.0
2.0,68.0,0,0,1,0,Ružomberok,125000.0
2.0,48.0,0,0,1,0,Piešťany,148000.0
3.0,70.0,1,0,0,0,Partizánske,73000.0
3.0,70.0,1,1,1,1,Topoľčany,85000.0
2.0,83.0,1,0,0,0,Kežmarok,139000.0
1.0,36.0,1,0,1,0,Galanta,99500.0
3.0,25.0,0,0,0,0,Bratislava,228000.0
3.0,75.0,1,0,1,0,Revúca,58100.0
1.0,30.0,1,0,1,0,Galanta,89500.0
1.0,48.0,0,0,1,1,Ilava,92900.0
2.0,30.0,0,0,1,1,Ilava,127900.0
4.0,55.0,0,0,1,1,Ilava,212535.0
3.0,58.0,0,0,1,1,Ilava,139900.0
2.0,92.0,1,0,1,1,Košice,260000.0
3.0,64.0,1,0,1,0,Lučenec,115000.0
3.0,55.0,0,0,0,0,Bratislava,170000.0
3.0,68.0,0,0,1,0,Bratislava,190000.0
2.0,47.0,1,0,0,0,Bratislava,215000.0
3.0,82.0,0,0,1,1,Bratislava,369000.0
2.0,63.0,1,0,1,1,Bratislava,199000.0
3.0,83.0,1,0,1,0,Bratislava,265000.0
3.0,85.0,1,0,1,0,Levice,113000.0
3.0,96.0,1,0,1,1,Spišská Nová Ves,99900.0
1.0,36.0,0,1,1,1,Žilina,141523.0
3.0,72.0,1,0,1,0,Piešťany,154900.0
1.0,57.0,0,0,1,1,Ružomberok,117000.0
3.0,80.0,1,0,1,1,Trnava,174950.0
2.0,40.0,0,1,1,0,Banská Bystrica,175000.0
2.0,57.0,0,0,1,0,Myjava,89000.0
4.0,86.0,1,1,1,0,Trenčín,167990.0
3.0,83.0,1,1,1,1,Košice,318900.0
3.0,64.0,1,0,1,0,Bratislava,227000.0
4.0,130.0,1,0,0,1,Košice,94800.0
1.0,41.0,1,0,1,1,Košice,165000.0
2.0,68.0,1,0,1,0,Košice,204990.0
4.0,45.0,0,0,1,1,Piešťany,250480.0
2.0,60.0,1,0,1,1,Piešťany,179580.0
3.0,105.0,1,1,0,1,Trenčín,398000.0
2.0,55.0,1,0,1,1,Ilava,105000.0
2.0,49.0,0,0,1,0,Žilina,145900.0
2.0,54.0,0,0,0,0,Martin,125000.0
2.0,52.0,0,0,1,1,Dunajská Streda,117782.0
2.0,47.0,0,0,1,0,Ružomberok,152000.0
3.0,98.0,1,1,1,0,Trenčín,119900.0
4.0,111.0,1,1,1,1,Trenčín,299900.0
2.0,71.0,1,0,1,0,Košice,252990.0
4.0,33.0,1,0,1,1,Bratislava,229790.0
5.0,40.0,0,0,1,1,Košice,140000.0
2.0,82.0,0,0,0,1,Malacky,196100.0
3.0,120.0,1,0,1,0,Nové Zámky,109000.0
3.0,55.0,1,0,0,0,Košice-okolie,94000.0
3.0,130.0,0,0,0,0,Komárno,410000.0
2.0,60.0,0,0,0,0,Ilava,99800.0
3.0,91.0,1,1,1,1,Brezno,220000.0
2.0,66.0,0,0,0,1,Žilina,149900.0
4.0,45.0,1,0,1,1,Michalovce,159990.0
1.0,35.0,0,0,1,0,Myjava,63000.0
2.0,87.0,0,1,1,0,Ilava,147961.0
2.0,50.0,0,0,1,1,Michalovce,79900.0
2.0,28.0,0,0,1,0,Pezinok,185000.0
3.0,22.0,0,1,1,1,Levice,57000.0
3.0,72.0,1,0,1,1,Lučenec,92500.0
3.0,85.0,1,1,0,1,Prievidza,228000.0
1.0,96.0,0,1,1,1,Ilava,100761.0
3.0,74.0,1,0,1,0,Topoľčany,149000.0
3.0,93.0,0,0,1,1,Poprad,149900.0
3.0,65.0,1,0,1,0,Košice,245000.0
2.0,39.0,1,0,0,0,Košice,149990.0
3.0,59.0,0,1,1,1,Poprad,129000.0
3.0,57.0,0,0,1,0,Poprad,216048.0
3.0,70.0,0,1,0,1,Kežmarok,225000.0
2.0,50.0,0,1,1,1,Žilina,179999.0
3.0,48.0,0,0,1,0,Poprad,217040.0
3.0,57.0,1,0,0,0,Šaľa,130000.0
3.0,91.0,0,0,1,0,Poprad,180480.0
1.0,28.0,0,0,1,0,Poprad,104674.0
4.0,89.0,0,0,0,0,Vranov nad Topľou,149000.0
1.0,25.0,0,0,0,0,Komárno,78900.0
2.0,52.0,1,0,1,0,Košice,154300.0
3.0,69.0,1,0,1,1,Zvolen,167000.0
2.0,52.0,1,0,1,1,Nitra,157000.0
2.0,84.0,0,0,1,0,Banská Bystrica,150000.0
3.0,95.0,0,0,0,1,Levice,126900.0
3.0,80.0,1,0,0,0,Žilina,189000.0
4.0,23.0,1,1,0,1,Košice,420500.0
2.0,50.0,1,0,1,0,Banská Bystrica,105000.0
3.0,73.0,1,0,0,1,Lučenec,115000.0
4.0,42.0,1,0,1,0,Rožňava,94000.0
3.0,35.0,1,0,0,1,Košice,135000.0
3.0,65.0,0,0,1,1,Dunajská Streda,136000.0
3.0,63.0,1,0,0,1,Trenčín,128000.0
2.0,13.0,1,0,1,0,Bratislava,219000.0
3.0,70.0,1,0,1,0,Námestovo,155000.0
2.0,51.0,0,0,1,0,Trnava,145000.0
3.0,73.0,0,0,1,1,Ružomberok,199900.0
3.0,77.0,1,0,1,1,Ružomberok,150000.0
2.0,25.0,0,0,0,0,Krupina,93000.0
4.0,77.0,0,1,0,1,Nové Mesto n.Váhom,142000.0
2.0,65.0,0,0,0,0,Bratislava,184900.0
3.0,68.0,1,0,0,0,Púchov,159000.0
2.0,55.0,1,0,0,0,Trenčín,133000.0
3.0,81.0,1,0,1,0,Poprad,180000.0
3.0,63.0,1,0,1,1,Kežmarok,189000.0
5.0,63.0,1,0,1,0,Bratislava,235000.0
2.0,48.0,1,1,0,1,Galanta,109900.0
2.0,56.0,1,0,1,0,Košice-okolie,240000.0
2.0,94.0,0,1,1,1,Galanta,125000.0
3.0,71.0,1,0,1,0,Hlohovec,119900.0
2.0,42.0,0,0,1,0,Senica,105000.0
3.0,67.0,1,1,0,1,Nové Mesto n.Váhom,150000.0
3.0,76.0,1,0,1,0,Považská Bystrica,115000.0
3.0,69.0,1,0,0,1,Bratislava,202999.0
5.0,63.0,1,0,1,1,Bratislava,199000.0
3.0,85.0,1,0,0,1,Malacky,189990.0
3.0,91.0,1,0,1,1,Dunajská Streda,184999.0
3.0,74.0,1,1,1,0,Levice,110000.0
2.0,32.0,0,0,0,1,Senec,185000.0
3.0,80.0,1,0,1,0,Nitra,165000.0
3.0,75.0,1,0,1,0,Bratislava,290000.0
3.0,120.0,0,0,1,0,Michalovce,250000.0
3.0,76.0,1,1,1,1,Nitra,145000.0
2.0,57.0,0,0,0,0,Prievidza,84000.0
2.0,60.0,1,0,0,0,Prešov,145990.0
3.0,150.0,1,0,0,0,Šaľa,95000.0
3.0,56.0,1,1,1,1,Trenčín,174999.0
5.0,77.0,1,0,0,0,Prešov,169900.0
3.0,56.0,1,0,1,0,Nitra,172000.0
4.0,72.0,1,0,1,1,Košice,93000.0
1.0,48.0,1,0,0,1,Prešov,124000.0
2.0,54.0,0,0,0,0,Bratislava,319000.0
3.0,65.0,0,0,1,0,Bratislava,269990.0
4.0,87.0,1,0,1,0,Poltár,79999.0
2.0,64.0,0,0,0,0,Bratislava,255000.0
2.0,65.0,1,0,0,0,Bratislava,289000.0
2.0,62.0,0,0,1,0,Bratislava,235000.0
4.0,100.0,1,1,1,0,Trenčín,399900.0
3.0,72.0,0,1,1,0,Galanta,167000.0
2.0,62.0,1,0,1,0,Púchov,108000.0
3.0,51.0,1,0,0,0,Námestovo,165000.0
3.0,73.0,1,0,0,1,Nové Zámky,144500.0
2.0,30.0,0,0,1,1,Piešťany,127299.0
1.0,38.0,1,0,1,0,Bratislava,154500.0
2.0,79.0,1,0,0,1,Bratislava,258000.0
2.0,40.0,1,0,0,1,Bratislava,103000.0
2.0,88.0,1,0,0,1,Košice,249000.0
1.0,88.0,0,0,0,0,Komárno,60000.0
2.0,50.0,1,0,1,0,Skalica,110000.0
3.0,95.0,0,1,0,0,Prievidza,310000.0
3.0,78.0,0,0,0,1,Trnava,146900.0
2.0,120.0,1,0,0,0,Trnava,148900.0
3.0,39.0,1,0,1,0,Trnava,179900.0
3.0,100.0,0,0,1,0,Bratislava,240000.0
1.0,47.0,1,0,1,0,Turčianske Teplice,109900.0
3.0,86.0,1,0,0,1,Košice,364900.0
4.0,73.0,0,0,1,0,Lučenec,89500.0
2.0,61.0,0,0,0,1,Ružomberok,168700.0
2.0,65.0,1,0,1,0,Topoľčany,98000.0
2.0,58.0,1,0,1,0,Ružomberok,127000.0
4.0,84.0,1,0,1,1,Levice,120000.0
3.0,79.0,1,0,1,1,Levice,105000.0
3.0,45.0,1,1,1,1,Bytča,150000.0
2.0,74.0,0,1,1,1,Zvolen,357000.0
3.0,72.0,1,0,1,0,Žiar nad Hronom,143000.0
3.0,82.0,0,1,1,0,Bratislava,242170.0
3.0,56.0,1,0,1,0,Trenčín,120900.0
2.0,43.0,0,0,0,0,Kežmarok,99000.0
3.0,66.0,0,0,1,0,Komárno,113900.0
3.0,69.0,1,0,0,0,Banská Bystrica,183000.0
1.0,37.0,1,0,1,1,Považská Bystrica,85000.0
2.0,96.0,1,0,1,1,Púchov,215000.0
2.0,52.0,1,1,1,1,Bánovce nad Bebravou,107000.0
4.0,71.0,1,1,1,1,Trenčín,329980.0
2.0,59.0,1,0,1,1,Nitra,164990.0
1.0,33.0,1,0,1,0,Humenné,56900.0
1.0,58.0,0,0,0,0,Bratislava,210000.0
3.0,58.0,1,0,1,0,Prešov,150000.0
2.0,42.0,0,0,0,0,Bratislava,184900.0
2.0,54.0,1,0,0,1,Košice-okolie,56000.0
3.0,60.0,1,0,1,0,Košice-okolie,52000.0
3.0,70.0,1,0,1,1,Košice,184900.0
5.0,140.0,1,1,1,0,Bratislava,790000.0
1.0,48.0,1,0,0,0,Košice,116000.0
2.0,52.0,1,0,1,1,Senica,92850.0
2.0,49.0,1,0,1,0,Prešov,138000.0
2.0,53.0,1,0,1,0,Kysucké Nové Mesto,118500.0
4.0,54.0,1,1,0,1,Košice,278000.0
3.0,72.0,1,0,1,0,Dunajská Streda,120000.0
3.0,68.0,1,0,0,0,Bratislava,310000.0
3.0,38.0,1,0,0,0,Bratislava,278000.0
5.0,36.0,1,0,0,0,Bratislava,265000.0
2.0,73.0,0,1,1,0,Bratislava,345000.0
3.0,15.0,0,1,1,0,Hlohovec,120000.0
3.0,80.0,1,0,1,1,Martin,139990.0
2.0,95.0,1,0,0,0,Bratislava,258700.0
2.0,42.0,1,0,0,1,Bratislava,204900.0
3.0,77.0,1,0,1,1,Bánovce nad Bebravou,89000.0
3.0,67.0,1,0,1,0,Senica,134900.0
3.0,70.0,1,0,1,0,Banská Bystrica,195000.0
2.0,50.0,1,0,1,0,Trnava,154000.0
3.0,73.0,1,0,1,0,Ružomberok,129000.0
5.0,108.0,1,0,1,1,Prešov,239000.0
3.0,195.0,0,0,1,0,Nitra,185000.0
3.0,57.0,1,0,1,0,Nové Zámky,119900.0
2.0,57.0,1,0,0,0,Košice,105000.0
2.0,115.0,1,0,1,1,Nitra,173000.0
3.0,56.0,1,0,1,0,Nitra,172000.0
1.0,38.0,0,0,1,0,Košice,117500.0
3.0,76.0,1,1,1,1,Košice-okolie,239990.0
1.0,35.0,0,0,0,0,Košice-okolie,43500.0
3.0,65.0,1,0,1,1,Brezno,99900.0
5.0,77.0,0,0,1,1,Košice-okolie,113300.0
3.0,68.0,0,0,1,0,Košice,185000.0
3.0,65.0,0,0,1,0,Humenné,88000.0
3.0,71.0,1,0,1,0,Košice-okolie,112990.0
1.0,36.0,0,0,1,0,Bratislava,115000.0
5.0,54.0,1,1,1,1,Dunajská Streda,163000.0
4.0,132.0,1,1,1,0,Bratislava,499900.0
2.0,20.0,1,0,1,1,Senec,130000.0
2.0,84.0,1,1,1,1,Bratislava,329000.0
4.0,73.0,0,1,1,1,Bratislava,455051.0
